,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
62554,7425,29,667MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62555,22273,87,667RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62556,5652481,22080,667RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62557,5728001,22375,667TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62558,19457,76,667UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62559,5737985,22414,667UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62560,5265665,20569,668AP24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62561,5747969,22453,668AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62562,5748481,22455,668AP39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62563,5735681,22405,668GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62564,1844481,7205,668GS2031-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62565,5727489,22373,668HR39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62566,5666305,22134,668TN55-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62567,23553,92,668UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62568,5737217,22411,668WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62569,5629953,21992,669MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62570,5660929,22113,669TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62571,5726977,22371,669TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62572,5656833,22097,669UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62573,5475585,21389,66GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62574,5121,20,66GA30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62575,5542401,21650,66GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62576,5615873,21937,66MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62577,5636353,22017,66MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62578,4609,18,66RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62579,5665025,22129,66TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62580,5660417,22111,66TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62581,5273601,20600,670AP26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62582,5632513,22002,670OR24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62583,5649921,22070,670RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62584,5664769,22128,670TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62585,5651713,22077,671RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62586,5748993,22457,671TS50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62587,5353985,20914,672AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62588,5353729,20913,672GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62589,5577217,21786,672PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62590,5681153,22192,672TS26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62591,5607169,21903,673KL28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62592,5627137,21981,673MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62593,5663233,22122,673TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62594,5577729,21788,674PN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62595,5660673,22112,674TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62596,18945,74,675KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62597,5632001,22000,675OR23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62598,24321,95,676MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62599,5559809,21718,676PN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62600,5740033,22422,677AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62601,5739777,22421,677KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62602,8961,35,677KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62603,5665537,22131,677TN24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62604,10753,42,677WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62605,5605633,21897,678RJ23-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62606,5648129,22063,678RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62607,1843713,7202,679GS2027-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62608,1841921,7195,679GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62609,5678593,22182,679JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62610,8193,32,679MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62611,6657,26,67HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62612,5889,23,67JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62613,5610497,21916,67KL27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62614,21249,83,67ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62615,22017,86,67NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62616,5560065,21719,67PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62617,5748737,22456,67PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62618,5650177,22071,67RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62619,22785,89,67TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62620,1775361,6935,683GS2039-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62621,1833217,7161,684GS2022-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62622,5609729,21913,684KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62623,5651969,22078,684RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62624,5649409,22068,684RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62625,17409,68,684TS40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62626,9729,38,685AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62627,5688065,22219,685WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62628,5689857,22226,685WB30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62629,5656065,22094,686UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62630,10497,41,687AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62631,5649153,22067,687RJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62632,5411329,21138,688AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62633,5389825,21054,688AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62634,5638657,22026,688PY31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62635,5685505,22209,688TS25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62636,5675009,22168,688UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62637,5627649,21983,689MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62638,5662209,22118,689TN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62639,5744129,22438,68GS2060-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62640,5612545,21924,68MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62641,5633537,22006,68OR25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62642,5558017,21711,68PN26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62643,5645569,22053,68RJ24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62644,5273345,20599,690AP27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62645,5655809,22093,690UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62646,5657601,22100,691UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62647,5265409,20568,692AS24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62648,5417217,21161,692BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62649,5605121,21895,692PN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62650,5411585,21139,694GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62651,5626625,21979,694MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62652,5665793,22132,694TN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62653,5664257,22126,694TN50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62654,5684993,22207,694TS60-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62655,5417473,21162,695AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62656,5412097,21141,695HP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62657,5339905,20859,695HP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62658,5339649,20858,695HP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62659,5612801,21925,695MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62660,5577473,21787,695PN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62661,5671937,22156,695SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62662,5669121,22145,695WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62663,5340161,20860,696HR40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62664,1832449,7158,697GS2026-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62665,5341185,20864,697KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62666,5353473,20912,697KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62667,5618177,21946,697MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62668,5577985,21789,697PN40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62669,5646593,22057,697RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62670,5616385,21939,698MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62671,5626369,21978,698MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62672,5667329,22138,698TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62673,5680897,22191,698TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62674,5670145,22149,698WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62675,5340417,20861,699AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62676,5340673,20862,699GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62677,5389569,21053,699GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62678,5683201,22200,699JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62679,5612033,21922,699MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62680,5622785,21964,699MP24-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62681,5680641,22190,699TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62682,5159681,20155,69AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62683,5157889,20148,69GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62684,5159425,20154,69KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62685,5613057,21926,69MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62686,5676033,22172,69UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62687,5355521,20920,6AP25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62688,2066945,8074,700GS2021-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62689,5638913,22027,701PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62690,5340929,20863,702AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62691,5337857,20851,702AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62692,5472001,21375,702BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62693,5436417,21236,703HR40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62694,5610241,21915,703KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62695,5631233,21997,703NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62696,5639425,22029,703PY28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62697,5651457,22076,703RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62698,5654273,22087,703UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62699,5211905,20359,704GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62700,5635073,22012,704ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62701,5623041,21965,704MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62702,5636865,22019,704MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62703,5644289,22048,704RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62704,5675521,22170,704UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62705,5653761,22085,704UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62706,5436673,21237,705AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62707,5318145,20774,705AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62708,5682689,22198,705JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62709,5606145,21899,705KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62710,5611521,21920,705MN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62711,5630465,21994,705NL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62712,5662465,22119,705TN26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62713,5668609,22143,705WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62714,5308673,20737,706AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62715,1839105,7184,706GS2046-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62716,5674497,22166,706UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62717,5323777,20796,707JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62718,5672705,22159,708CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62719,5324033,20797,708KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62720,5638401,22025,708PY26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62721,5640961,22035,708RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62722,5200129,20313,709KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62723,5629697,21991,709MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62724,5656577,22096,709UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62725,5617665,21944,70MH28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62726,5654529,22088,70UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62727,5145345,20099,710GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62728,5673985,22164,710UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62729,5653249,22083,710UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62730,5145601,20100,711AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62731,5672193,22157,711CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62732,5130497,20041,711HP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62733,5130241,20040,711HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62734,5622529,21963,711MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62735,5637121,22020,711MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62736,5675265,22169,711UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62737,5318401,20775,712HR40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62738,5623297,21966,712MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62739,5124865,20019,714AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62740,5124097,20016,714BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62741,5290753,20667,714GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62742,5687809,22218,714KA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62743,5689601,22225,714KA29A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62744,5616897,21941,714MH29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62745,5650945,22074,714RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62746,5671425,22154,714SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62747,5656321,22095,714UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62748,5317633,20772,715AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62749,5317889,20773,715AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62750,5355265,20919,715AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62751,5259777,20546,715GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62752,5645825,22054,715RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62753,5662721,22120,715TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62754,5670401,22150,715WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62755,1800961,7035,716GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62756,4751617,18561,716GS2050-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62757,5336321,20845,716KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62758,5609985,21914,716KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62759,5655041,22090,716UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62760,5687297,22216,717BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62761,5689089,22223,717BR30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62762,5672961,22160,717CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62763,5686785,22214,717GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62764,5688833,22222,717GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62765,1845249,7208,717GS2028-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62766,5336577,20846,717HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62767,5199361,20310,717HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62768,5337345,20849,717HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62769,5266689,20573,717KA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62770,5355009,20918,717KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62771,5625857,21976,717MP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62772,5625089,21973,717MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62773,5686273,22212,717PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62774,5688321,22220,717PN30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62775,5643265,22044,717RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62776,5663489,22123,717TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62777,5667841,22140,717TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62778,5674753,22167,717UK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62779,5199105,20309,718AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62780,5125121,20020,718AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62781,5199617,20311,718AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62782,5157377,20146,718AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62783,5147905,20109,718BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62784,5673217,22161,718CG27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62785,5673729,22163,718CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62786,5298177,20696,718GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62787,5147649,20108,718HP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62788,5609473,21912,718KL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62789,5624833,21972,718MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62790,5647361,22060,718RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62791,5650433,22072,718RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62792,5686529,22213,718UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62793,5688577,22221,718UP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62794,5668865,22144,718WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62795,5157633,20147,719AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62796,4729345,18474,719GS2060-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62797,5365505,20959,719JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62798,5623553,21967,719MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62799,5664001,22125,719TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62800,5660161,22110,719TN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62801,5655553,22092,719UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62802,5669889,22148,719WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62803,5124609,20018,71JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62804,5670657,22151,71WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62805,5252609,20518,720AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62806,5211649,20358,720AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62807,5634561,22010,720ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62808,5635841,22015,720MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62809,5267201,20575,721AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62810,5626113,21977,721MP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62811,5638145,22024,721PY28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62812,5667585,22139,721TR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62813,5639937,22031,722AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62814,5639681,22030,722AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62815,5687041,22215,722AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62816,5640193,22032,722AP31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62817,5354241,20915,722AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62818,5337601,20850,722AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62819,5354497,20916,722GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62820,5604609,21893,722PN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62821,5654785,22089,722UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62822,5557761,21710,723KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62823,5669633,22147,723WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62824,5540865,21644,724AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62825,5541121,21645,724AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62826,5354753,20917,724AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62827,5419265,21169,724GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62828,5252865,20519,724HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62829,5560577,21721,725PN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62830,5664513,22127,725TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62831,5685761,22210,725TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62832,5384705,21034,726AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62833,5384193,21032,726GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62834,2054913,8027,726GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62835,5682177,22196,726JH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62836,5652993,22082,726UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62837,5669377,22146,726WB34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62838,5516801,21550,727AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62839,2441473,9537,727GS2026-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
62840,5617153,21942,727MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62841,5640705,22034,727RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62842,5648385,22064,727RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62843,5430785,21214,728GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62844,5541377,21646,728JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62845,5608449,21908,728KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62846,5671681,22155,728SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62847,5657089,22098,728UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62848,5540609,21643,729AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62849,5540353,21642,729BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62850,5687553,22217,729GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62851,5689345,22224,729GA29A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62852,5635329,22013,729ML29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62853,5626881,21980,729MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62854,5619201,21950,729MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
62855,5631489,21998,729NL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
