date,close,high,low,n,open,t,volume,vw,symbol,instrument_type
2/12/2010,7.1564,7.2014,6.9821,123198,7.0754,1.27E+12,655155592,7.1268,AAPL,Equity
2/16/2010,7.2643,7.2746,7.1971,89254,7.2121,1.27E+12,543836244,7.2494,AAPL,Equity
2/17/2010,7.2339,7.2968,7.1736,87625,7.2925,1.27E+12,436355640,7.2371,AAPL,Equity
2/18/2010,7.2474,7.2818,7.1757,85647,7.2011,1.27E+12,422378236,7.2383,AAPL,Equity
2/19/2010,7.2025,7.2571,7.1825,79995,7.2093,1.27E+12,415725464,7.2144,AAPL,Equity
2/22/2010,7.1577,7.2321,7.1139,76698,7.2264,1.27E+12,390723088,7.1579,AAPL,Equity
2/23/2010,7.0378,7.1904,6.9896,96456,7.1429,1.27E+12,575296764,7.0636,AAPL,Equity
2/24/2010,7.1625,7.1943,7.0657,91980,7.0796,1.27E+12,460383784,7.1444,AAPL,Equity
2/25/2010,7.2143,7.245,7.0318,132227,7.0493,1.27E+12,665158312,7.1271,AAPL,Equity
2/26/2010,7.3079,7.3275,7.2143,93048,7.2279,1.27E+12,507265556,7.2943,AAPL,Equity
3/1/2010,7.4639,7.4821,7.3375,111557,7.3482,1.27E+12,550043200,7.4395,AAPL,Equity
3/2/2010,7.4589,7.5296,7.4193,96845,7.4975,1.27E+12,566536208,7.4816,AAPL,Equity
3/3/2010,7.4761,7.4954,7.4264,73166,7.4621,1.27E+12,372238776,7.4722,AAPL,Equity
3/4/2010,7.5254,7.5329,7.4511,71076,7.4743,1.27E+12,366009504,7.5056,AAPL,Equity
3/5/2010,7.8196,7.8464,7.6654,168716,7.6764,1.27E+12,899564596,7.7813,AAPL,Equity
3/8/2010,7.8243,7.8604,7.7946,84636,7.8575,1.27E+12,429883356,7.8315,AAPL,Equity
3/9/2010,7.965,8.0357,7.7818,157098,7.7968,1.27E+12,920144120,7.9569,AAPL,Equity
3/10/2010,8.03,8.0529,7.9714,104665,7.9939,1.27E+12,596180172,8.0189,AAPL,Equity
3/11/2010,8.0536,8.0536,7.9757,77881,7.9968,1.27E+12,405690152,8.014,AAPL,Equity
3/12/2010,8.0929,8.1332,8.0625,80188,8.1204,1.27E+12,416095876,8.097,AAPL,Equity
3/15/2010,7.9943,8.0536,7.8661,94019,8.0493,1.27E+12,493500364,7.9547,AAPL,Equity
3/16/2010,8.0161,8.035,7.9468,75628,8.0064,1.27E+12,446906544,8.0054,AAPL,Equity
3/17/2010,8.0043,8.0875,7.9739,80147,8.0321,1.27E+12,450953188,8.0397,AAPL,Equity
3/18/2010,8.0232,8.0357,7.9504,66874,8.0036,1.27E+12,342108452,7.9943,AAPL,Equity
3/19/2010,7.9375,8.0443,7.9011,86130,8.0282,1.27E+12,559444592,7.9581,AAPL,Equity
3/22/2010,8.0268,8.0714,7.8625,84320,7.8739,1.27E+12,456418536,8.0111,AAPL,Equity
3/23/2010,8.1557,8.1707,8.0036,108131,8.0586,1.27E+12,602418572,8.0931,AAPL,Equity
3/24/2010,8.1918,8.2214,8.1254,100090,8.13,1.27E+12,598280928,8.1928,AAPL,Equity
3/25/2010,8.0946,8.2489,8.0804,105127,8.2471,1.27E+12,543266696,8.189,AAPL,Equity
3/26/2010,8.2464,8.2839,8.1625,107651,8.1768,1.27E+12,640872540,8.2316,AAPL,Equity
3/29/2010,8.2996,8.3525,8.2721,79488,8.3214,1.27E+12,540727740,8.3151,AAPL,Equity
3/30/2010,8.423,8.4814,8.3661,96266,8.4501,1.27E+12,527309300,8.4328,AAPL,Equity
3/31/2010,8.3929,8.4504,8.3736,66201,8.4104,1.27E+12,361349968,8.4111,AAPL,Equity
4/1/2010,8.4275,8.5261,8.3125,114279,8.4818,1.27E+12,603143996,8.4341,AAPL,Equity
4/5/2010,8.5175,8.5182,8.3846,128636,8.392,1.27E+12,684478676,8.4621,AAPL,Equity
4/6/2010,8.555,8.58,8.4643,80857,8.5071,1.27E+12,447008072,8.5217,AAPL,Equity
4/7/2010,8.5929,8.64,8.5236,110491,8.5614,1.27E+12,628500124,8.5958,AAPL,Equity
4/8/2010,8.5696,8.6264,8.5014,109900,8.5871,1.27E+12,572967080,8.563,AAPL,Equity
4/9/2010,8.6354,8.6389,8.5879,59445,8.6225,1.27E+12,334182576,8.6146,AAPL,Equity
4/12/2010,8.6532,8.6811,8.6361,58814,8.65,1.27E+12,333215344,8.661,AAPL,Equity
4/13/2010,8.6582,8.6714,8.6111,58668,8.6379,1.27E+12,306200860,8.6486,AAPL,Equity
4/14/2010,8.7746,8.7789,8.7168,76073,8.76,1.27E+12,404074216,8.7576,AAPL,Equity
4/15/2010,8.89,8.8939,8.7682,71303,8.7779,1.27E+12,376755932,8.8381,AAPL,Equity
4/16/2010,8.8357,8.9693,8.7339,128412,8.8775,1.27E+12,750543864,8.8603,AAPL,Equity
4/19/2010,8.8239,8.8532,8.6346,111497,8.8225,1.27E+12,566918464,8.7521,AAPL,Equity
4/20/2010,8.7354,8.9018,8.677,144544,8.8764,1.27E+12,738319736,8.8758,AAPL,Equity
4/21/2010,9.2579,9.2946,9.1332,187476,9.243,1.27E+12,982391200,9.238,AAPL,Equity
4/22/2010,9.5168,9.5268,9.15,153727,9.2229,1.27E+12,793423260,9.3479,AAPL,Equity
4/23/2010,9.6725,9.7207,9.5357,150425,9.5711,1.27E+12,796953416,9.6565,AAPL,Equity
4/26/2010,9.625,9.7307,9.5782,91700,9.71,1.27E+12,479068044,9.6341,AAPL,Equity
4/27/2010,9.3586,9.5657,9.3043,135264,9.5454,1.27E+12,707605696,9.4268,AAPL,Equity
4/28/2010,9.3429,9.4286,9.1575,148837,9.4018,1.27E+12,758399880,9.2909,AAPL,Equity
4/29/2010,9.5943,9.6429,9.3575,107090,9.3936,1.27E+12,558838980,9.5531,AAPL,Equity
4/30/2010,9.3246,9.6632,9.3214,106030,9.6182,1.27E+12,542462704,9.4478,AAPL,Equity
5/3/2010,9.5125,9.5671,9.3886,88335,9.4229,1.27E+12,454337324,9.4997,AAPL,Equity
5/4/2010,9.2386,9.4032,9.1696,137287,9.3889,1.27E+12,723806720,9.2491,AAPL,Equity
5/5/2010,9.1423,9.2193,8.8832,169334,9.0368,1.27E+12,883100344,9.062,AAPL,Equity
5/6/2010,8.7946,9.2232,7.1161,254377,9.0654,1.27E+12,1285859568,8.8235,AAPL,Equity
5/7/2010,8.4236,8.8061,8.0432,341651,8.7039,1.27E+12,1676017168,8.4787,AAPL,Equity
5/10/2010,9.0711,9.0946,8.8761,207144,8.9375,1.27E+12,984304832,9.0064,AAPL,Equity
5/11/2010,9.1614,9.2818,8.9464,185432,8.9943,1.27E+12,850351236,9.1462,AAPL,Equity
5/12/2010,9.3604,9.3975,9.2393,140776,9.2588,1.27E+12,654377500,9.3424,AAPL,Equity
5/13/2010,9.2271,9.4643,9.1571,125125,9.4007,1.27E+12,599710104,9.3485,AAPL,Equity
5/14/2010,9.065,9.16,8.9107,150738,9.113,1.27E+12,759361428,9.0192,AAPL,Equity
5/17/2010,9.0793,9.1493,8.8468,158442,9.0964,1.27E+12,762833008,9.0076,AAPL,Equity
5/18/2010,9.0129,9.2339,8.9379,157598,9.1779,1.27E+12,782675824,9.0647,AAPL,Equity
5/19/2010,8.8693,9.0329,8.7446,212077,8.9107,1.27E+12,1025725624,8.8488,AAPL,Equity
5/20/2010,8.4914,8.7089,8.4361,286808,8.6386,1.27E+12,1282914948,8.584,AAPL,Equity
5/21/2010,8.6543,8.7321,8.2625,253889,8.315,1.27E+12,1223871740,8.5413,AAPL,Equity
5/24/2010,8.8129,8.9607,8.795,158816,8.8314,1.27E+12,754230764,8.8935,AAPL,Equity
5/25/2010,8.7579,8.8129,8.47,221449,8.5482,1.27E+12,1047997188,8.6131,AAPL,Equity
5/26/2010,8.7182,9.0046,8.7054,181765,8.9314,1.27E+12,850648176,8.8846,AAPL,Equity
5/27/2010,9.0482,9.0675,8.8968,142101,8.95,1.27E+12,666260140,8.9694,AAPL,Equity
5/28/2010,9.1743,9.2643,9.0482,165732,9.2639,1.28E+12,815612868,9.1666,AAPL,Equity
6/1/2010,9.3154,9.4979,9.2486,180635,9.2746,1.28E+12,876467312,9.3924,AAPL,Equity
6/2/2010,9.4268,9.4571,9.2977,146812,9.4479,1.28E+12,688546096,9.3828,AAPL,Equity
6/3/2010,9.3971,9.4839,9.3004,134010,9.4707,1.28E+12,650051976,9.388,AAPL,Equity
6/4/2010,9.1416,9.3536,9.0939,161138,9.2218,1.28E+12,758161768,9.2296,AAPL,Equity
6/7/2010,8.9621,9.2554,8.9482,184560,9.2246,1.28E+12,886920552,9.0847,AAPL,Equity
6/8/2010,8.9046,9.0643,8.7732,208312,9.0443,1.28E+12,1000768076,8.9121,AAPL,Equity
6/9/2010,8.6857,8.9964,8.6604,177857,8.9811,1.28E+12,854628684,8.8384,AAPL,Equity
6/10/2010,8.9468,8.9636,8.65,162738,8.7443,1.28E+12,776355748,8.8271,AAPL,Equity
6/11/2010,9.0539,9.0664,8.8346,114265,8.8652,1.28E+12,545939184,8.9357,AAPL,Equity
6/14/2010,9.0814,9.2554,9.0718,119985,9.1414,1.28E+12,602960400,9.1692,AAPL,Equity
6/15/2010,9.2746,9.2804,9.125,102793,9.13,1.28E+12,585073188,9.2261,AAPL,Equity
6/16/2010,9.5446,9.5625,9.3082,162403,9.325,1.28E+12,783661480,9.4659,AAPL,Equity
6/17/2010,9.7096,9.7464,9.625,186003,9.6643,1.28E+12,872245136,9.6863,AAPL,Equity
6/18/2010,9.7884,9.8214,9.6936,146360,9.7232,1.28E+12,784619780,9.7646,AAPL,Equity
6/21/2010,9.6489,9.9646,9.5975,160177,9.9175,1.28E+12,776489812,9.8002,AAPL,Equity
6/22/2010,9.7804,9.8561,9.6964,144351,9.72,1.28E+12,717259984,9.7773,AAPL,Equity
6/23/2010,9.6775,9.8093,9.5679,155519,9.8064,1.28E+12,768454932,9.6622,AAPL,Equity
6/24/2010,9.6071,9.757,9.575,150305,9.6786,1.28E+12,715097656,9.6545,AAPL,Equity
6/25/2010,9.525,9.6525,9.4932,109776,9.645,1.28E+12,549941084,9.5546,AAPL,Equity
6/28/2010,9.5821,9.6339,9.4471,126663,9.5332,1.28E+12,585433016,9.5578,AAPL,Equity
6/29/2010,9.1489,9.4425,9.0821,238426,9.4329,1.28E+12,1133344520,9.2093,AAPL,Equity
6/30/2010,8.9832,9.2132,8.9289,150363,9.1682,1.28E+12,739434640,9.1067,AAPL,Equity
7/1/2010,8.8743,9.1,8.6864,215096,9.0821,1.28E+12,1022837760,8.8748,AAPL,Equity
7/2/2010,8.8193,8.9618,8.6857,143025,8.9461,1.28E+12,694074724,8.8199,AAPL,Equity
7/6/2010,8.8796,9.0286,8.7914,132768,8.9643,1.28E+12,615234704,8.9131,AAPL,Equity
7/7/2010,9.238,9.2418,8.9196,139651,8.9461,1.28E+12,654548104,9.0793,AAPL,Equity
7/8/2010,9.2175,9.3893,9.1032,153568,9.3743,1.28E+12,738136644,9.2343,AAPL,Equity
7/9/2010,9.2721,9.2821,9.1129,86005,9.1746,1.28E+12,433574148,9.212,AAPL,Equity
7/12/2010,9.1888,9.3518,9.1021,119156,9.2332,1.28E+12,562876944,9.2189,AAPL,Equity
7/13/2010,8.9928,9.1571,8.8011,249484,9.1543,1.28E+12,1190893032,8.9448,AAPL,Equity
7/14/2010,9.026,9.1357,8.8929,171147,8.9064,1.28E+12,812171136,9.0267,AAPL,Equity
7/15/2010,8.9804,9.1775,8.8321,180545,8.8654,1.28E+12,824863396,8.917,AAPL,Equity
7/16/2010,8.925,9.1061,8.8718,215339,9.0421,1.28E+12,1039857504,8.977,AAPL,Equity
7/19/2010,8.7707,8.9243,8.5571,203886,8.9243,1.28E+12,1024467136,8.7087,AAPL,Equity
7/20/2010,8.9961,9.0321,8.5718,229109,8.675,1.28E+12,1074950044,8.9032,AAPL,Equity
7/21/2010,9.08,9.4696,9.0714,253941,9.4675,1.28E+12,1185664088,9.2411,AAPL,Equity
7/22/2010,9.2509,9.2857,9.1182,135536,9.2029,1.28E+12,645317288,9.2293,AAPL,Equity
7/23/2010,9.2836,9.2993,9.1529,113249,9.1818,1.28E+12,533386644,9.2445,AAPL,Equity
7/26/2010,9.26,9.2893,9.2039,81448,9.2857,1.28E+12,420549808,9.2431,AAPL,Equity
7/27/2010,9.4314,9.4571,9.2964,119720,9.3168,1.28E+12,584770564,9.3936,AAPL,Equity
7/28/2010,9.32,9.4996,9.2946,105712,9.4168,1.28E+12,519984360,9.3904,AAPL,Equity
7/29/2010,9.2182,9.3804,9.1464,127528,9.3111,1.28E+12,643799044,9.2523,AAPL,Equity
7/30/2010,9.1875,9.275,9.1036,86159,9.139,1.28E+12,448427840,9.1959,AAPL,Equity
8/2/2010,9.3518,9.3782,9.2721,87183,9.3014,1.28E+12,428021944,9.3438,AAPL,Equity
8/3/2010,9.3546,9.4021,9.265,79142,9.3218,1.28E+12,417652872,9.3372,AAPL,Equity
8/4/2010,9.3921,9.4386,9.2968,88601,9.3871,1.28E+12,420556304,9.3741,AAPL,Equity
8/5/2010,9.3464,9.3993,9.3054,60010,9.3475,1.28E+12,289362472,9.3467,AAPL,Equity
8/6/2010,9.289,9.3389,9.2011,96124,9.2779,1.28E+12,445013240,9.2659,AAPL,Equity
8/9/2010,9.3482,9.3625,9.2704,62035,9.3386,1.28E+12,303125424,9.3204,AAPL,Equity
8/10/2010,9.2646,9.3018,9.1982,95529,9.2804,1.28E+12,451917620,9.2528,AAPL,Equity
8/11/2010,8.9354,9.1318,8.9218,130273,9.1214,1.28E+12,620052272,8.9864,AAPL,Equity
8/12/2010,8.9925,9.0393,8.79,114982,8.8104,1.28E+12,534919336,8.9607,AAPL,Equity
8/13/2010,8.8964,8.9957,8.8961,71000,8.9875,1.28E+12,354866540,8.9295,AAPL,Equity
8/16/2010,8.8443,8.9289,8.8079,66452,8.8421,1.28E+12,318427396,8.8693,AAPL,Equity
8/17/2010,8.9989,9.0939,8.9,85729,8.9314,1.28E+12,422626540,9.01,AAPL,Equity
8/18/2010,9.0382,9.0954,8.985,68057,9.0129,1.28E+12,339695692,9.0507,AAPL,Equity
8/19/2010,8.9243,9.0529,8.8814,93432,9.03,1.28E+12,426704908,8.9459,AAPL,Equity
8/20/2010,8.9157,9.0686,8.8929,76121,8.9068,1.28E+12,384162884,8.9265,AAPL,Equity
8/23/2010,8.7786,9,8.7589,84088,8.9925,1.28E+12,414011248,8.8524,AAPL,Equity
8/24/2010,8.5689,8.6786,8.5232,119974,8.6668,1.28E+12,602552832,8.6059,AAPL,Equity
8/25/2010,8.6746,8.7139,8.4714,125543,8.5014,1.28E+12,596864912,8.5731,AAPL,Equity
8/26/2010,8.5814,8.7768,8.5814,98622,8.7661,1.28E+12,466503212,8.6832,AAPL,Equity
8/27/2010,8.6293,8.6646,8.4129,111199,8.6339,1.28E+12,548586304,8.5769,AAPL,Equity
8/30/2010,8.6607,8.7768,8.5957,81047,8.5986,1.28E+12,383287576,8.7158,AAPL,Equity
8/31/2010,8.6821,8.7343,8.5839,88156,8.6375,1.28E+12,420786408,8.6791,AAPL,Equity
9/1/2010,8.9404,8.9807,8.7957,138490,8.8382,1.28E+12,697035220,8.9168,AAPL,Equity
9/2/2010,9.0061,9.0061,8.8775,84871,8.9737,1.28E+12,415425192,8.9456,AAPL,Equity
9/3/2010,9.2418,9.2421,9.0893,101799,9.1104,1.28E+12,520726668,9.1723,AAPL,Equity
9/7/2010,9.2075,9.2689,9.1518,72638,9.1657,1.28E+12,342805652,9.225,AAPL,Equity
9/8/2010,9.39,9.4425,9.2536,105587,9.2779,1.28E+12,526548456,9.373,AAPL,Equity
9/9/2010,9.3954,9.5186,9.3936,90657,9.4657,1.28E+12,438574388,9.4662,AAPL,Equity
9/10/2010,9.4075,9.4464,9.3357,81195,9.3996,1.28E+12,387761276,9.3967,AAPL,Equity
9/13/2010,9.5371,9.5814,9.4914,81357,9.4936,1.28E+12,388779860,9.5453,AAPL,Equity
9/14/2010,9.5736,9.6132,9.4829,82435,9.5075,1.28E+12,408149252,9.5677,AAPL,Equity
9/15/2010,9.6507,9.6564,9.5657,87857,9.5775,1.28E+12,428400280,9.6277,AAPL,Equity
9/16/2010,9.8775,9.8811,9.625,136036,9.6514,1.28E+12,652101548,9.7591,AAPL,Equity
9/17/2010,9.8346,9.9271,9.7743,108346,9.9175,1.28E+12,634453904,9.8511,AAPL,Equity
9/20/2010,10.1154,10.135,9.8518,131811,9.86,1.28E+12,658486612,10.0368,AAPL,Equity
9/21/2010,10.1346,10.2625,10.0996,137274,10.1379,1.29E+12,669675524,10.155,AAPL,Equity
9/22/2010,10.2768,10.285,10.0861,117229,10.0968,1.29E+12,585415096,10.229,AAPL,Equity
9/23/2010,10.3186,10.4557,10.2143,169432,10.2261,1.29E+12,786115484,10.3493,AAPL,Equity
9/24/2010,10.44,10.4832,10.3768,131670,10.4321,1.29E+12,649487216,10.4294,AAPL,Equity
9/27/2010,10.3987,10.5261,10.3932,101532,10.4991,1.29E+12,483099652,10.4685,AAPL,Equity
9/28/2010,10.245,10.4204,9.8214,218327,10.4204,1.29E+12,1034476044,10.2242,AAPL,Equity
9/29/2010,10.2632,10.3504,10.2143,100579,10.2582,1.29E+12,469642432,10.2805,AAPL,Equity
9/30/2010,10.1339,10.3571,10.0446,142211,10.3214,1.29E+12,673389808,10.1917,AAPL,Equity
10/1/2010,10.09,10.235,10.0482,92907,10.2195,1.29E+12,448405776,10.1285,AAPL,Equity
10/4/2010,9.9514,10.1036,9.9204,95398,10.0571,1.29E+12,435299872,9.9919,AAPL,Equity
10/5/2010,10.3193,10.3375,10.065,93280,10.0714,1.29E+12,501965800,10.2301,AAPL,Equity
10/6/2010,10.3282,10.4282,10.1879,133434,10.3425,1.29E+12,670866056,10.3027,AAPL,Equity
10/7/2010,10.3293,10.3743,10.2468,80534,10.3692,1.29E+12,408397108,10.3224,AAPL,Equity
10/8/2010,10.5025,10.5179,10.3571,126804,10.4183,1.29E+12,658403256,10.4594,AAPL,Equity
10/11/2010,10.5486,10.6157,10.5214,84306,10.5264,1.29E+12,427750932,10.5748,AAPL,Equity
10/12/2010,10.6621,10.6964,10.4461,118040,10.5504,1.29E+12,558144552,10.5963,AAPL,Equity
10/13/2010,10.7193,10.7843,10.7071,112854,10.7214,1.29E+12,630090356,10.7438,AAPL,Equity
10/14/2010,10.7968,10.8025,10.7286,89206,10.7746,1.29E+12,435295700,10.7717,AAPL,Equity
10/15/2010,11.2407,11.25,10.8896,182107,10.98,1.29E+12,922188456,11.046,AAPL,Equity
10/18/2010,11.3571,11.3929,11.2246,231988,11.3739,1.29E+12,1103638564,11.2271,AAPL,Equity
10/19/2010,11.0532,11.2061,10.715,262138,10.8357,1.29E+12,1232280532,11.0216,AAPL,Equity
10/20/2010,11.0904,11.2232,10.9596,147551,11.0357,1.29E+12,721624120,11.1087,AAPL,Equity
10/21/2010,11.0543,11.2407,10.9571,108641,11.1557,1.29E+12,551457284,11.1029,AAPL,Equity
10/22/2010,10.9811,11.0729,10.9393,70003,11.0382,1.29E+12,372775424,11.0093,AAPL,Equity
10/25/2010,11.03,11.1286,11.0157,75385,11.0389,1.29E+12,392431984,11.0726,AAPL,Equity
10/26/2010,11.0018,11.0621,10.9161,76228,10.9596,1.29E+12,392929348,11.0011,AAPL,Equity
10/27/2010,10.9939,11.0679,10.9143,78391,10.9875,1.29E+12,399000280,10.968,AAPL,Equity
10/28/2010,10.9014,11,10.7464,117212,10.9982,1.29E+12,551016480,10.878,AAPL,Equity
10/29/2010,10.7493,10.9243,10.7454,83180,10.8654,1.29E+12,430508512,10.817,AAPL,Equity
11/1/2010,10.8636,10.9143,10.7929,87170,10.7936,1.29E+12,423889004,10.8547,AAPL,Equity
11/2/2010,11.0486,11.0782,10.9643,87703,10.9643,1.29E+12,433929748,11.0356,AAPL,Equity
11/3/2010,11.1714,11.1743,11.0189,99649,11.1204,1.29E+12,508347392,11.1104,AAPL,Equity
11/4/2010,11.3668,11.435,11.2511,125070,11.2661,1.29E+12,642345116,11.3542,AAPL,Equity
11/5/2010,11.3261,11.4132,11.3125,70545,11.3568,1.29E+12,361253060,11.3561,AAPL,Equity
11/8/2010,11.3793,11.4204,11.3129,53643,11.3286,1.29E+12,281728748,11.383,AAPL,Equity
11/9/2010,11.2886,11.475,11.2321,73881,11.4661,1.29E+12,383715220,11.3746,AAPL,Equity
11/10/2010,11.3582,11.3846,11.1982,78437,11.3086,1.29E+12,384225492,11.3087,AAPL,Equity
11/11/2010,11.3091,11.3714,11.2232,78578,11.25,1.29E+12,358649732,11.3157,AAPL,Equity
11/12/2010,11.0011,11.3036,10.8439,169673,11.2857,1.29E+12,795775848,11.076,AAPL,Equity
11/15/2010,10.9655,11.0907,10.9382,84917,11.0164,1.29E+12,403603816,11.0111,AAPL,Equity
11/16/2010,10.7711,10.9857,10.69,137979,10.9186,1.29E+12,658949368,10.8025,AAPL,Equity
11/17/2010,10.7321,10.8568,10.6343,100956,10.7571,1.29E+12,479449628,10.7621,AAPL,Equity
11/18/2010,11.0154,11.0596,10.8818,104979,10.9,1.29E+12,494489772,10.9972,AAPL,Equity
11/19/2010,10.9546,11.0143,10.9014,75670,10.9989,1.29E+12,384392372,10.9597,AAPL,Equity
11/22/2010,11.1914,11.1914,10.9239,78854,10.9529,1.29E+12,393073968,11.0587,AAPL,Equity
11/23/2010,11.0261,11.1339,10.9486,97158,11.0875,1.29E+12,519420776,11.0239,AAPL,Equity
11/24/2010,11.2427,11.2643,11.1339,84933,11.1429,1.29E+12,414248744,11.2186,AAPL,Equity
11/26/2010,11.2771,11.3464,11.1764,49671,11.205,1.29E+12,237744948,11.2794,AAPL,Equity
11/29/2010,11.3168,11.3386,11.1207,91667,11.2679,1.29E+12,445759580,11.2346,AAPL,Equity
11/30/2010,11.1125,11.2271,11.1025,95595,11.1979,1.29E+12,501853212,11.1513,AAPL,Equity
12/1/2010,11.3,11.3482,11.25,85808,11.2596,1.29E+12,461750688,11.3043,AAPL,Equity
12/2/2010,11.3625,11.3929,11.2461,89861,11.3404,1.29E+12,463646064,11.3465,AAPL,Equity
12/3/2010,11.3371,11.3804,11.2979,72914,11.3218,1.29E+12,342363532,11.331,AAPL,Equity
12/6/2010,11.4339,11.5118,11.3721,92112,11.38,1.29E+12,446570908,11.4466,AAPL,Equity
12/7/2010,11.3646,11.5711,11.3614,78654,11.5643,1.29E+12,391439860,11.471,AAPL,Equity
12/8/2010,11.4646,11.465,11.3254,61937,11.4154,1.29E+12,321934004,11.4009,AAPL,Equity
12/9/2010,11.4199,11.5179,11.3936,58623,11.5047,1.29E+12,294146104,11.4404,AAPL,Equity
12/10/2010,11.4486,11.4661,11.3786,54352,11.4161,1.29E+12,262509772,11.4329,AAPL,Equity
12/13/2010,11.4882,11.6093,11.4643,83831,11.5846,1.29E+12,439791772,11.5674,AAPL,Equity
12/14/2010,11.4389,11.5193,11.3929,67322,11.4904,1.29E+12,351567048,11.4589,AAPL,Equity
12/15/2010,11.4414,11.5357,11.3996,74988,11.4286,1.29E+12,417309256,11.4534,AAPL,Equity
12/16/2010,11.4732,11.5218,11.4321,65848,11.4675,1.29E+12,313947592,11.4754,AAPL,Equity
12/17/2010,11.4504,11.4925,11.4368,50296,11.4868,1.29E+12,387148272,11.4645,AAPL,Equity
12/20/2010,11.5075,11.5446,11.3654,73067,11.4857,1.29E+12,385605976,11.4691,AAPL,Equity
12/21/2010,11.5788,11.5854,11.5018,44646,11.5357,1.29E+12,256351536,11.562,AAPL,Equity
12/22/2010,11.6129,11.6329,11.5554,49621,11.5843,1.29E+12,266144116,11.6038,AAPL,Equity
12/23/2010,11.5571,11.6125,11.5418,42504,11.6071,1.29E+12,223500704,11.5681,AAPL,Equity
12/27/2010,11.5957,11.6229,11.4829,49673,11.5304,1.29E+12,249814796,11.554,AAPL,Equity
12/28/2010,11.6239,11.6664,11.6093,34734,11.6396,1.29E+12,175923188,11.6311,AAPL,Equity
12/29/2010,11.6175,11.6589,11.6107,31446,11.6507,1.29E+12,163270688,11.6324,AAPL,Equity
12/30/2010,11.5593,11.6254,11.5375,30487,11.6243,1.29E+12,157659964,11.5682,AAPL,Equity
12/31/2010,11.52,11.5529,11.4754,36031,11.5339,1.29E+12,193655308,11.5014,AAPL,Equity
1/3/2011,11.7704,11.795,11.6013,88977,11.63,1.29E+12,444483228,11.7428,AAPL,Equity
1/4/2011,11.8318,11.875,11.7196,64926,11.8729,1.29E+12,309325604,11.8032,AAPL,Equity
1/5/2011,11.9286,11.9407,11.7679,53161,11.7696,1.29E+12,255516772,11.8844,AAPL,Equity
1/6/2011,11.9189,11.9732,11.8893,55263,11.9543,1.29E+12,299779536,11.9359,AAPL,Equity
1/7/2011,12.0043,12.0125,11.8536,64186,11.9282,1.29E+12,311928848,11.9373,AAPL,Equity
1/10/2011,12.2305,12.2582,12.0418,86590,12.1011,1.29E+12,448417928,12.1709,AAPL,Equity
1/11/2011,12.2014,12.32,12.1239,88901,12.3171,1.29E+12,444079972,12.2096,AAPL,Equity
1/12/2011,12.3007,12.3011,12.2143,57183,12.2589,1.29E+12,302577240,12.269,AAPL,Equity
1/13/2011,12.3457,12.38,12.2804,57846,12.3271,1.29E+12,297640728,12.3381,AAPL,Equity
1/14/2011,12.4457,12.4457,12.3014,63570,12.3532,1.29E+12,308838992,12.3849,AAPL,Equity
1/18/2011,12.1661,12.3129,11.6429,391057,11.7686,1.30E+12,1878142840,12.0725,AAPL,Equity
1/19/2011,12.1014,12.45,12.0314,239405,12.4411,1.30E+12,1135583064,12.2365,AAPL,Equity
1/20/2011,11.8814,12.0821,11.79,163055,12.0154,1.30E+12,764789172,11.8877,AAPL,Equity
1/21/2011,11.6686,11.96,11.6654,146427,11.9204,1.30E+12,754398848,11.7987,AAPL,Equity
1/24/2011,12.0518,12.0518,11.6686,112438,11.6739,1.30E+12,574682192,11.9076,AAPL,Equity
1/25/2011,12.1929,12.1943,11.9489,110979,12.0118,1.30E+12,546858200,12.102,AAPL,Equity
1/26/2011,12.2804,12.3429,12.1964,100350,12.2486,1.30E+12,506757916,12.294,AAPL,Equity
1/27/2011,12.2575,12.3105,12.244,57050,12.2779,1.30E+12,285023844,12.2762,AAPL,Equity
1/28/2011,12.0036,12.3,11.9117,130797,12.2918,1.30E+12,592056584,12.0625,AAPL,Equity
1/31/2011,12.1186,12.1443,11.9393,73747,11.9929,1.30E+12,377246408,12.0625,AAPL,Equity
2/1/2011,12.3225,12.3446,12.1779,84332,12.1893,1.30E+12,426626172,12.2954,AAPL,Equity
2/2/2011,12.2971,12.3304,12.2696,54536,12.3018,1.30E+12,257387228,12.2977,AAPL,Equity
2/3/2011,12.2657,12.2943,12.0911,81220,12.2786,1.30E+12,393796592,12.2208,AAPL,Equity
2/4/2011,12.375,12.3821,12.2682,66370,12.2729,1.30E+12,321838300,12.3448,AAPL,Equity
2/7/2011,12.5671,12.6161,12.4157,88101,12.4246,1.30E+12,485016840,12.5515,AAPL,Equity
2/8/2011,12.6857,12.6971,12.5768,76402,12.6314,1.30E+12,381014228,12.6632,AAPL,Equity
2/9/2011,12.7914,12.8214,12.6739,98067,12.6854,1.30E+12,482716920,12.7668,AAPL,Equity
2/10/2011,12.6621,12.8571,12.4286,199968,12.7639,1.30E+12,928549440,12.7053,AAPL,Equity
2/11/2011,12.7446,12.7786,12.6264,76742,12.6697,1.30E+12,367571792,12.7316,AAPL,Equity
2/14/2011,12.8279,12.8386,12.7396,62500,12.7425,1.30E+12,310411164,12.816,AAPL,Equity
2/15/2011,12.8536,12.8561,12.7696,58979,12.8282,1.30E+12,284173764,12.8222,AAPL,Equity
